X,Elevation,Resistivity,Conductivity
247.4,202.75,32.28,0.031
252.4,202.7,33.02,0.0303
257.4,202.65,33.01,0.0303
262.4,202.6,33.19,0.0301
267.4,202.54,33.28,0.03
272.4,202.49,31.98,0.0313
277.4,202.43,28.05,0.0357
282.4,202.37,28.17,0.0355
287.4,202.31,37.47,0.0267
292.4,202.25,50.19,0.0199
297.4,202.17,31.32,0.0319
302.4,202.08,31.32,0.0319
307.4,201.97,33.63,0.0297
312.4,201.86,34.19,0.0292
317.39,201.74,30.56,0.0327
322.39,201.61,28.96,0.0345
327.39,201.49,28.93,0.0346
332.39,201.36,28.87,0.0346
337.39,201.23,27.41,0.0365
342.39,201.1,25.37,0.0394
347.38,200.97,24.96,0.0401
352.38,200.85,25.48,0.0392
357.38,200.72,26.31,0.038
362.38,200.59,29.27,0.0342
367.38,200.46,29.31,0.0341
372.37,200.33,29.3,0.0341
377.37,200.21,26.94,0.0371
382.37,200.08,24.63,0.0406
387.37,199.96,25.83,0.0387
392.37,199.85,31.09,0.0322
397.37,199.74,30.95,0.0323
402.37,199.65,29.54,0.0339
407.37,199.58,29.56,0.0338
412.36,199.52,30.08,0.0332
417.36,199.46,27.74,0.036
422.36,199.41,27.57,0.0363
427.36,199.36,27.55,0.0363
432.36,199.31,27.27,0.0367
437.36,199.26,24.35,0.0411
442.36,199.21,23.11,0.0433
447.36,199.16,23.17,0.0432
452.36,199.12,26.56,0.0377
457.36,199.07,26.56,0.0377
462.36,199.02,31.65,0.0316
467.36,198.97,31.55,0.0317
472.36,198.93,31.49,0.0318
477.36,198.88,30.21,0.0331
482.36,198.83,30.3,0.033
487.36,198.79,33.51,0.0298
492.36,198.74,33.07,0.0302
497.36,198.7,30.85,0.0324
502.36,198.65,30.79,0.0325
507.36,198.61,30.85,0.0324
512.36,198.56,33.98,0.0294
517.36,198.52,33.96,0.0294
522.36,198.47,33.62,0.0297
527.36,198.43,33.65,0.0297
532.36,198.38,45.47,0.022
537.36,198.34,45.78,0.0218
542.36,198.29,37.41,0.0267
547.36,198.25,37.39,0.0267
552.36,198.2,38.01,0.0263
22.38,202.3,65.23,0.0153
27.38,202.29,48.14,0.0208
32.38,202.28,40.68,0.0246
37.38,202.27,40.48,0.0247
42.38,202.27,40.47,0.0247
47.38,202.26,40.49,0.0247
52.38,202.25,40.51,0.0247
57.38,202.24,40.5,0.0247
62.38,202.24,40.42,0.0247
67.38,202.23,40.41,0.0247
72.38,202.22,40.37,0.0248
77.38,202.21,38.69,0.0258
82.38,202.2,38.64,0.0259
87.38,202.18,39.34,0.0254
92.38,202.16,41.51,0.0241
97.38,202.13,41.51,0.0241
102.38,202.09,41.46,0.0241
107.38,202.04,41.31,0.0242
112.38,201.98,39.85,0.0251
117.38,201.92,39.28,0.0255
122.38,201.85,39.32,0.0254
127.38,201.79,40.73,0.0246
132.38,201.72,40.73,0.0246
137.38,201.65,39.67,0.0252
142.38,201.58,39.57,0.0253
147.38,201.51,39.78,0.0251
152.38,201.43,46.28,0.0216
157.38,201.36,55.06,0.0182
162.38,201.29,57.46,0.0174
167.38,201.22,38.85,0.0257
172.38,201.15,38.67,0.0259
177.37,201.08,39.96,0.025
182.37,201,44.27,0.0226
187.37,200.93,48.47,0.0206
192.37,200.87,49.19,0.0203
197.37,200.8,37.35,0.0268
202.37,200.74,37.36,0.0268
207.37,200.68,42.33,0.0236
212.37,200.62,40.68,0.0246
217.37,200.57,34.86,0.0287
222.37,200.51,44.22,0.0226
227.37,200.46,45.03,0.0222
232.37,200.41,33.85,0.0295
237.37,200.35,27.12,0.0369
242.37,200.3,27.12,0.0369
247.37,200.25,33.18,0.0301
252.37,200.19,33.36,0.03
257.37,200.14,33.31,0.03
262.37,200.08,33.36,0.03
267.37,200.03,33.43,0.0299
272.37,199.97,32.55,0.0307
277.37,199.91,28.63,0.0349
282.37,199.85,28.64,0.0349
287.37,199.79,37.85,0.0264
292.37,199.72,39.62,0.0252
297.37,199.64,31.33,0.0319
302.36,199.55,31.33,0.0319
307.36,199.45,32.51,0.0308
312.36,199.34,32.53,0.0307
317.36,199.22,30.56,0.0327
322.36,199.1,28.97,0.0345
327.36,198.98,28.93,0.0346
332.36,198.85,28.87,0.0346
337.35,198.73,27.41,0.0365
342.35,198.6,25.4,0.0394
347.35,198.48,25.26,0.0396
352.35,198.35,25.49,0.0392
357.35,198.22,26.3,0.038
362.35,198.1,29.24,0.0342
367.34,197.97,29.32,0.0341
372.34,197.85,29.31,0.0341
377.34,197.73,26.94,0.0371
382.34,197.61,24.67,0.0405
387.34,197.49,25.85,0.0387
392.34,197.38,31.07,0.0322
397.33,197.28,30.95,0.0323
402.33,197.19,29.56,0.0338
407.33,197.11,29.57,0.0338
412.33,197.05,29.93,0.0334
417.33,196.99,27.76,0.036
422.33,196.93,27.58,0.0363
427.33,196.88,27.55,0.0363
432.33,196.83,27.35,0.0366
437.33,196.78,24.39,0.041
442.33,196.73,23.33,0.0429
447.33,196.68,23.34,0.0428
452.33,196.63,30.5,0.0328
457.33,196.58,34.06,0.0294
462.33,196.53,34.48,0.029
467.33,196.49,34.49,0.029
472.33,196.44,34.41,0.0291
477.33,196.39,31.49,0.0318
482.33,196.34,31.46,0.0318
487.33,196.3,33.82,0.0296
492.33,196.25,37.16,0.0269
497.33,196.2,37.61,0.0266
502.33,196.16,38.07,0.0263
507.33,196.11,39.12,0.0256
512.33,196.07,39.64,0.0252
517.33,196.02,39.66,0.0252
522.33,195.98,39.67,0.0252
527.33,195.93,39.87,0.0251
532.33,195.88,45.48,0.022
537.33,195.84,45.44,0.022
542.33,195.79,39.29,0.0255
547.33,195.75,38.04,0.0263
27.35,199.8,42.4,0.0236
32.35,199.79,40.54,0.0247
37.35,199.78,40.48,0.0247
42.35,199.77,40.47,0.0247
47.35,199.76,40.5,0.0247
52.35,199.75,40.52,0.0247
57.35,199.74,40.52,0.0247
62.35,199.73,40.45,0.0247
67.35,199.72,40.42,0.0247
72.35,199.71,40.31,0.0248
77.35,199.7,38.69,0.0258
82.35,199.68,38.65,0.0259
87.35,199.66,39.34,0.0254
92.35,199.64,41.37,0.0242
97.35,199.61,41.42,0.0241
102.35,199.57,41.39,0.0242
107.35,199.52,41.21,0.0243
112.35,199.46,39.85,0.0251
117.35,199.4,39.33,0.0254
122.35,199.34,39.34,0.0254
127.35,199.27,39.71,0.0252
132.35,199.21,39.74,0.0252
137.35,199.14,39.69,0.0252
142.35,199.07,39.68,0.0252
147.34,199,39.89,0.0251
152.34,198.93,49.88,0.02
157.34,198.85,57.39,0.0174
162.34,198.78,57.5,0.0174
167.34,198.71,42.74,0.0234
172.34,198.64,41.36,0.0242
177.34,198.57,41.38,0.0242
182.34,198.5,45.08,0.0222
187.34,198.43,49.12,0.0204
192.34,198.36,49.18,0.0203
197.34,198.3,41.73,0.024
202.34,198.24,41.72,0.024
207.34,198.18,42.46,0.0236
212.34,198.12,42.51,0.0235
217.34,198.06,42.53,0.0235
222.34,198.01,48.65,0.0206
227.34,197.95,50.89,0.0197
232.34,197.9,50.99,0.0196
237.34,197.84,40.2,0.0249
242.34,197.79,39.4,0.0254
247.34,197.74,39.21,0.0255
252.34,197.68,38.8,0.0258
257.34,197.63,37.98,0.0263
262.34,197.57,37.84,0.0264
267.34,197.51,37.84,0.0264
272.33,197.46,37.84,0.0264
277.33,197.4,37.83,0.0264
282.33,197.33,37.88,0.0264
287.33,197.27,39.65,0.0252
292.33,197.2,39.64,0.0252
297.33,197.12,32.44,0.0308
302.33,197.03,32.44,0.0308
307.33,196.93,32.53,0.0307
312.33,196.82,32.54,0.0307
317.33,196.7,31.61,0.0316
322.33,196.59,30.43,0.0329
327.32,196.47,30.37,0.0329
332.32,196.35,30.33,0.033
337.32,196.22,30.19,0.0331
342.32,196.1,30.01,0.0333
347.32,195.98,29.96,0.0334
352.32,195.85,29.98,0.0334
357.31,195.73,30.04,0.0333
362.31,195.61,30.43,0.0329
367.31,195.49,30.92,0.0323
372.31,195.36,30.94,0.0323
377.31,195.25,30.81,0.0325
382.31,195.13,30.81,0.0325
387.3,195.02,31,0.0323
392.3,194.91,32.72,0.0306
397.3,194.81,32.72,0.0306
402.3,194.72,32.71,0.0306
407.3,194.64,32.77,0.0305
412.3,194.58,33.66,0.0297
417.3,194.52,33.78,0.0296
422.3,194.46,34.1,0.0293
427.3,194.4,37.64,0.0266
432.3,194.35,39.62,0.0252
437.3,194.3,39.78,0.0251
442.3,194.25,39.94,0.025
447.3,194.2,41.69,0.024
452.3,194.15,44.88,0.0223
457.3,194.1,44.9,0.0223
462.3,194.05,44.87,0.0223
467.3,194,44.8,0.0223
472.3,193.95,44.37,0.0225
477.3,193.9,43.31,0.0231
482.3,193.85,43.3,0.0231
487.29,193.81,45.9,0.0218
492.29,193.76,52.01,0.0192
497.29,193.71,52.52,0.019
502.29,193.66,52.6,0.019
507.29,193.62,52.62,0.019
512.29,193.57,52.58,0.019
517.29,193.53,52.05,0.0192
522.29,193.48,47.37,0.0211
527.29,193.43,46.93,0.0213
532.29,193.39,46.75,0.0214
537.29,193.34,42.61,0.0235
32.32,197.3,40.55,0.0247
37.32,197.29,40.52,0.0247
42.32,197.27,40.54,0.0247
47.32,197.26,40.71,0.0246
52.32,197.25,41.05,0.0244
57.32,197.24,41.09,0.0243
62.32,197.23,41.08,0.0243
67.32,197.22,40.98,0.0244
72.32,197.2,40.35,0.0248
77.32,197.19,38.92,0.0257
82.32,197.17,38.9,0.0257
87.32,197.15,39.53,0.0253
92.32,197.12,41.38,0.0242
97.32,197.09,41.44,0.0241
102.31,197.05,41.42,0.0241
107.31,197,41.24,0.0242
112.31,196.94,39.98,0.025
117.31,196.89,39.59,0.0253
122.31,196.82,39.58,0.0253
127.31,196.76,39.74,0.0252
132.31,196.69,39.85,0.0251
137.31,196.63,39.91,0.0251
142.31,196.56,40.08,0.025
147.31,196.49,44.86,0.0223
152.31,196.42,62.36,0.016
157.31,196.35,63.34,0.0158
162.31,196.28,63.25,0.0158
167.31,196.21,57.06,0.0175
172.31,196.14,53.45,0.0187
177.31,196.07,53.39,0.0187
182.31,196,53.44,0.0187
187.31,195.93,53.84,0.0186
192.31,195.86,53.9,0.0186
197.31,195.8,53.91,0.0185
202.31,195.74,54,0.0185
207.31,195.68,55.16,0.0181
212.31,195.62,55.57,0.018
217.3,195.56,56.12,0.0178
222.3,195.5,63.07,0.0159
227.3,195.45,66.64,0.015
232.3,195.39,66.92,0.0149
237.3,195.34,67.22,0.0149
242.3,195.28,67.45,0.0148
247.3,195.23,67.57,0.0148
252.3,195.17,66.95,0.0149
257.3,195.12,59.29,0.0169
262.3,195.06,54.45,0.0184
267.3,195,54,0.0185
272.3,194.94,53.46,0.0187
277.3,194.88,53.14,0.0188
282.3,194.81,52.84,0.0189
287.3,194.75,52.6,0.019
292.3,194.67,51.35,0.0195
297.3,194.59,43.54,0.023
302.3,194.5,43.08,0.0232
307.3,194.41,43.07,0.0232
312.29,194.3,43.08,0.0232
317.29,194.19,43.1,0.0232
322.29,194.08,43.15,0.0232
327.29,193.96,43.24,0.0231
332.29,193.84,43.33,0.0231
337.29,193.72,43.39,0.023
342.29,193.6,43.43,0.023
347.28,193.48,43.46,0.023
352.28,193.36,43.53,0.023
357.28,193.24,43.66,0.0229
362.28,193.12,44.3,0.0226
367.28,193,45.98,0.0217
372.28,192.88,46.17,0.0217
377.27,192.76,46.25,0.0216
382.27,192.65,46.36,0.0216
387.27,192.54,46.74,0.0214
392.27,192.44,47.32,0.0211
397.27,192.34,47.36,0.0211
402.27,192.25,47.42,0.0211
407.27,192.17,47.98,0.0208
412.27,192.1,51.96,0.0192
417.27,192.04,53.9,0.0186
422.27,191.98,56.64,0.0177
427.27,191.92,65.34,0.0153
432.26,191.87,66.98,0.0149
437.26,191.81,67,0.0149
442.26,191.76,66.95,0.0149
447.26,191.71,66.82,0.015
452.26,191.66,66.26,0.0151
457.26,191.61,65.54,0.0153
462.26,191.56,63.03,0.0159
467.26,191.51,61.14,0.0164
472.26,191.46,60.26,0.0166
477.26,191.41,60.17,0.0166
482.26,191.36,60.22,0.0166
487.26,191.32,63.7,0.0157
492.26,191.27,67.35,0.0148
497.26,191.22,67.47,0.0148
502.26,191.17,67.51,0.0148
507.26,191.12,67.51,0.0148
512.26,191.08,67.46,0.0148
517.26,191.03,66.86,0.015
522.26,190.98,59.95,0.0167
527.26,190.94,47.12,0.0212
37.28,194.79,40.56,0.0247
42.28,194.78,40.64,0.0246
47.28,194.77,40.88,0.0245
52.28,194.75,45.73,0.0219
57.28,194.74,45.9,0.0218
62.28,194.73,45.9,0.0218
67.28,194.71,45.81,0.0218
72.28,194.69,44.8,0.0223
77.28,194.67,44.21,0.0226
82.28,194.65,44.16,0.0226
87.28,194.63,44.17,0.0226
92.28,194.6,44.3,0.0226
97.28,194.57,44.32,0.0226
102.28,194.53,44.32,0.0226
107.28,194.48,44.27,0.0226
112.28,194.43,44.09,0.0227
117.28,194.37,43.96,0.0227
122.28,194.31,43.95,0.0228
127.28,194.25,43.99,0.0227
132.28,194.18,44.1,0.0227
137.28,194.12,44.74,0.0224
142.28,194.05,49.14,0.0204
147.28,193.98,62.46,0.016
152.28,193.91,71.45,0.014
157.28,193.84,71.46,0.014
162.28,193.77,71.34,0.014
167.28,193.7,69.21,0.0144
172.28,193.63,65.22,0.0153
177.27,193.56,64.94,0.0154
182.27,193.5,64.88,0.0154
187.27,193.43,64.9,0.0154
192.27,193.36,64.95,0.0154
197.27,193.3,65.04,0.0154
202.27,193.23,65.33,0.0153
207.27,193.17,67.84,0.0147
212.27,193.11,69.33,0.0144
217.27,193.06,70.27,0.0142
222.27,193,72.93,0.0137
227.27,192.94,74.41,0.0134
232.27,192.89,74.72,0.0134
237.27,192.83,74.78,0.0134
242.27,192.77,74.76,0.0134
247.27,192.72,74.67,0.0134
252.27,192.66,74.25,0.0135
257.27,192.61,71.82,0.0139
262.27,192.55,69.47,0.0144
267.27,192.49,69.11,0.0145
272.27,192.43,68.83,0.0145
277.27,192.36,68.66,0.0146
282.27,192.3,68.48,0.0146
287.27,192.23,68.27,0.0146
292.27,192.15,66.75,0.015
297.27,192.07,61.46,0.0163
302.26,191.98,60.03,0.0167
307.26,191.89,59.92,0.0167
312.26,191.78,59.88,0.0167
317.26,191.68,59.89,0.0167
322.26,191.57,59.94,0.0167
327.26,191.45,60.03,0.0167
332.26,191.34,60.13,0.0166
337.25,191.22,60.21,0.0166
342.25,191.1,60.27,0.0166
347.25,190.98,60.33,0.0166
352.25,190.86,60.43,0.0165
357.25,190.74,60.62,0.0165
362.25,190.63,61.34,0.0163
367.24,190.51,63.55,0.0157
372.24,190.39,64.23,0.0156
377.24,190.28,64.91,0.0154
382.24,190.17,65.43,0.0153
387.24,190.06,65.9,0.0152
392.24,189.96,66.49,0.015
397.24,189.87,66.62,0.015
402.23,189.78,66.93,0.0149
407.23,189.7,68.46,0.0146
412.23,189.63,73.34,0.0136
417.23,189.56,74.42,0.0134
422.23,189.5,75.94,0.0132
427.23,189.44,81.56,0.0123
432.23,189.39,82.22,0.0122
437.23,189.33,82.23,0.0122
442.23,189.28,82.15,0.0122
447.23,189.23,81.85,0.0122
452.23,189.17,79.83,0.0125
457.23,189.12,76.99,0.013
462.23,189.07,72.68,0.0138
467.23,189.02,71.13,0.0141
472.23,188.97,70.94,0.0141
477.23,188.92,70.93,0.0141
482.23,188.87,71.06,0.0141
487.23,188.82,73.45,0.0136
492.23,188.78,75.15,0.0133
497.23,188.73,75.29,0.0133
502.23,188.68,75.35,0.0133
507.23,188.63,75.36,0.0133
512.23,188.58,75.32,0.0133
517.23,188.54,74.92,0.0133
522.23,188.49,71.39,0.014
47.25,192.27,40.95,0.0244
52.25,192.25,49.64,0.0201
57.25,192.24,54.29,0.0184
62.25,192.22,54.46,0.0184
67.25,192.2,54.48,0.0184
72.25,192.19,54.48,0.0184
77.25,192.17,54.48,0.0184
82.25,192.14,54.52,0.0183
87.25,192.12,54.65,0.0183
92.25,192.09,55.13,0.0181
97.25,192.05,55.31,0.0181
102.25,192.01,55.49,0.018
107.25,191.96,55.67,0.018
112.25,191.91,55.84,0.0179
117.25,191.85,56.04,0.0178
122.25,191.8,56.25,0.0178
127.25,191.73,56.54,0.0177
132.25,191.67,56.97,0.0176
137.25,191.6,59.61,0.0168
142.25,191.54,66.44,0.0151
147.24,191.47,73.43,0.0136
152.24,191.4,74.47,0.0134
157.24,191.33,74.46,0.0134
162.24,191.26,74.31,0.0135
167.24,191.2,73.45,0.0136
172.24,191.13,71.27,0.014
177.24,191.06,70.85,0.0141
182.24,190.99,70.75,0.0141
187.24,190.93,70.74,0.0141
192.24,190.86,70.78,0.0141
197.24,190.8,70.87,0.0141
202.24,190.73,71.28,0.014
207.24,190.67,72.61,0.0138
212.24,190.61,73.43,0.0136
217.24,190.55,73.82,0.0135
222.24,190.5,74.28,0.0135
227.24,190.44,74.57,0.0134
232.24,190.38,74.71,0.0134
237.24,190.32,74.74,0.0134
242.24,190.27,74.7,0.0134
247.24,190.21,74.53,0.0134
252.24,190.15,74.03,0.0135
257.24,190.1,73.43,0.0136
262.24,190.04,73.27,0.0136
267.23,189.97,73.23,0.0137
272.23,189.91,73.24,0.0137
277.23,189.85,73.27,0.0136
282.23,189.78,73.25,0.0137
287.23,189.71,73.18,0.0137
292.23,189.63,72.89,0.0137
297.23,189.55,71.54,0.014
302.23,189.46,70.57,0.0142
307.23,189.37,70.35,0.0142
312.23,189.27,70.21,0.0142
317.23,189.16,70.1,0.0143
322.23,189.06,70.02,0.0143
327.22,188.94,69.96,0.0143
332.22,188.83,69.89,0.0143
337.22,188.72,69.8,0.0143
342.22,188.6,69.68,0.0144
347.22,188.49,69.58,0.0144
352.22,188.37,69.52,0.0144
357.21,188.25,69.51,0.0144
362.21,188.13,69.58,0.0144
367.21,188.02,69.99,0.0143
372.21,187.91,70.46,0.0142
377.21,187.8,70.89,0.0141
382.21,187.69,71.46,0.014
387.21,187.58,72.34,0.0138
392.2,187.48,73.67,0.0136
397.2,187.39,74.35,0.0134
402.2,187.31,74.86,0.0134
407.2,187.23,76.88,0.013
412.2,187.15,79.61,0.0126
417.2,187.09,80.77,0.0124
422.2,187.02,81.67,0.0122
427.2,186.96,82.54,0.0121
432.2,186.9,82.7,0.0121
437.2,186.85,82.71,0.0121
442.2,186.79,82.62,0.0121
447.2,186.74,82.26,0.0122
452.2,186.69,80.72,0.0124
457.2,186.64,77.25,0.0129
462.2,186.59,74.72,0.0134
467.2,186.53,74.25,0.0135
472.2,186.48,74.2,0.0135
477.2,186.43,74.24,0.0135
482.2,186.38,74.37,0.0134
487.2,186.33,75.4,0.0133
492.2,186.28,76.47,0.0131
497.19,186.24,76.67,0.013
502.19,186.19,76.76,0.013
507.19,186.14,76.79,0.013
512.19,186.09,76.76,0.013
52.22,189.76,51.07,0.0196
57.22,189.74,60.49,0.0165
62.22,189.72,63.04,0.0159
67.22,189.7,63.36,0.0158
72.22,189.68,63.41,0.0158
77.22,189.66,63.49,0.0158
82.22,189.63,63.69,0.0157
87.22,189.6,64.57,0.0155
92.22,189.57,65.94,0.0152
97.21,189.53,66.47,0.015
102.21,189.49,67.04,0.0149
107.21,189.45,67.52,0.0148
112.21,189.39,67.8,0.0147
117.21,189.34,68.21,0.0147
122.21,189.28,68.56,0.0146
